Product_ID,Client_ID,Product_Code,Product_Desc,UOM,Packsize,Manufacturer,MRP,PTS,PTR,Narco_Product_limit,ProductFormId,Active,short_supply,BoxSize,ShortName,CreatedBy,CreatedOn,ModifiedBy,ModifiedOn,visiable_product_saleman,visiable_product_Retailer,ERPProductID,CategoryID,Category,molecular_id,P_ID,GST_PER,Manufacturer_Code,ED_MDM_Product_Code,ED_MDM_Product_Image,ED_MDM_Product_Document_Image,ED_MDM_Product_Creation_Time,Match
1676947,756,J0005221,BENZAC AC 5% GEL 20GM,NULL,20GM,GALDERMA (RX),198,127.29,141.43,0,NULL,1,0,NULL,BENZACAC5GEL20GM,NULL,15-05-2020 06:30,NULL,02/02/2023 11:41,1,1,3927,0,NULL,NULL,117134712,NULL,GD,ED000010304,NULL,NULL,NULL,
1691268,756,J0005222,BENZADAF GEL 15GM,NULL,15GM,DERMAJOINT INDIA  DERMA,385,247.5,275,0,NULL,1,0,NULL,BENZADAFGEL,NULL,15-05-2020 07:01,NULL,05/05/2023 9:58,1,1,1148342,0,NULL,NULL,116926645,NULL,1†,ED000010305,NULL,NULL,NULL,
2692073,756,J0005223,BENZER 2.5 GEL 20GM,NULL,20GM,TALENT INDIA LTD,81.43,67.65,61.07,0,NULL,1,0,NULL,BENZER25GEL,NULL,17-11-2020 06:29,NULL,05/05/2023 9:58,1,1,1037164,0,NULL,NULL,117133807,NULL,s,ED000010311,NULL,NULL,NULL,
2692074,756,J0005224,BENZONIX 2.5% SOAP 75GM,NULL,75GM,CANIXA   (DERMA),95,57.97,64.41,0,NULL,1,0,NULL,BENZONIX25SOAP75GM,NULL,17-11-2020 06:29,NULL,02/02/2023 11:41,1,1,1066054,0,NULL,NULL,117132494,NULL,Ï,ED000110549,NULL,NULL,NULL,
2692075,756,J0005225,BENZONIX 5% OINTMENT 10 GM,NULL,10 GM,CANIXA   (DERMA),0,45.26,0,0,NULL,1,0,NULL,BENZONIX5OINT10GM,NULL,17-11-2020 06:29,NULL,02/02/2023 11:41,1,1,1092079,0,NULL,NULL,117131378,NULL,Ï,ED000121330,NULL,NULL,NULL,
1697156,756,J0005226,BENZONIX GEL WASH 50GM 50GM,NULL,50GM,CANIXA   (DERMA),159,102.21,113.57,0,NULL,1,0,NULL,BENZONIXGELWASH50GM,NULL,15-05-2020 07:11,NULL,05/05/2023 9:58,1,1,1262567,0,NULL,NULL,117113586,NULL,Ï,ED000129801,NULL,NULL,NULL,
1694246,756,J0005227,BENZONIX-1.25% SOAP 75GM,NULL,75GM,CANIXA   (DERMA),90,54.92,61.02,0,NULL,1,0,NULL,BENZONIX125SOAP75GM,NULL,15-05-2020 07:05,NULL,02/02/2023 11:41,1,1,1207440,0,NULL,NULL,117120529,NULL,Ï,ED000010334,NULL,NULL,NULL,
2692076,756,J0005228,BENZONIX-2.5 GEL 20GM,NULL,20GM,CANIXA   (DERMA),60,41.14,45.71,0,NULL,1,0,NULL,BENZONIX25GEL20GM,NULL,17-11-2020 06:29,NULL,02/02/2023 11:41,1,1,1078209,0,NULL,NULL,117132118,NULL,Ï,ED000010335,NULL,NULL,NULL,
2692077,756,J0005229,BENZONIX-5 GEL 20GM,NULL,20GM,CANIXA   (DERMA),66,45.26,50.29,0,NULL,1,0,NULL,BENZONIX5GEL20GM,NULL,17-11-2020 06:29,NULL,02/02/2023 11:41,1,1,1078479,0,NULL,NULL,117132062,NULL,Ï,ED000010336,NULL,NULL,NULL,
2692078,756,J0005230,BENZORG TABLETS,NULL,10S,MAXAMUS CUTIZORG,110,0,0,,NULL,1,0,0,BENZORGTAB,NULL,17-11-2020 06:29,NULL,02/02/2023 11:41,1,1,NULL,0,NULL,NULL,NULL,NULL,CC,ED000117199,NULL,NULL,NULL,
1687727,756,J0005231,BEPLEX FORTE TABLETS 20S,NULL,20S,LUPIN ENDEAVOUR,42.77,30.55,30.55,0,NULL,1,0,NULL,BEPLEXFORTETAB20S,NULL,15-05-2020 06:55,NULL,23-03-2023 10:07,1,1,1178368,0,NULL,NULL,116926301,NULL,APCA,ED000010366,NULL,NULL,NULL,
1684044,756,J0005232,BEPLEX FORTE PLUS ELIXIR 220ML,NULL,220ML,LUPIN ENDEAVOUR,101.9,67.41,74.51,0,NULL,1,0,NULL,BEPLEXFORTEPLUSELIXIR220ML,NULL,15-05-2020 06:51,NULL,02/02/2023 11:41,1,1,1147118,0,NULL,NULL,116926673,NULL,APCA,ED000010373,NULL,NULL,NULL,
1696053,756,J0005233,BEPLEX FORTE PLUS EXR 120ML,NULL,120ML,LUPIN ENDEAVOUR,89.5,63.93,63.93,0,NULL,1,0,NULL,BEPLEXFORTEPLUSEXR,NULL,15-05-2020 07:09,NULL,05/05/2023 9:58,1,1,1220960,0,NULL,NULL,116925769,NULL,APCA,ED000010372,NULL,NULL,NULL,
2692079,756,J0005234,BEPLEX FOTRE MONO VIAL 11ML,NULL,11ML,LUPIN ENDEAVOUR,66.55,47.54,47.54,0,NULL,1,0,NULL,BEPLEXFOTREMONOVIAL,NULL,17-11-2020 06:29,NULL,05/05/2023 9:58,1,1,1038389,0,NULL,NULL,116927114,NULL,APCA,ED000133141,NULL,NULL,NULL,
1686463,756,J0005235,BEPLEX LZ TABLETS 10^S,NULL,10'S,LUPIN ENDEAVOUR,78.91,56.37,56.37,0,NULL,1,0,NULL,BEPLEXLZTABS,NULL,15-05-2020 06:54,NULL,05/05/2023 9:58,1,1,1164837,0,NULL,NULL,116926436,NULL,APCA,ED000010368,NULL,NULL,NULL,
1708309,756,J0005236,BEPLEX NU CAPSULES 10^S,NULL,10'S,LUPIN ENDEAVOUR,159.72,102.68,114.09,0,NULL,1,0,NULL,BEPLEXNUCAP,NULL,15-05-2020 07:48,NULL,05/05/2023 9:58,1,1,1221771,0,NULL,NULL,116925743,NULL,APCA,ED000010370,NULL,NULL,NULL,
1701836,756,J0005237,BEPOCHEK EYE DROP 5ML,NULL,5ML,WARREN EXCEL,199,115.14,142.14,0,NULL,1,0,NULL,BEPOCHEKEYEDROP,NULL,15-05-2020 07:16,NULL,05/05/2023 9:58,1,1,1226385,0,NULL,NULL,117116749,NULL,1D,ED000133868,NULL,NULL,NULL,
1692446,756,J0005238,BEPODROPS EYE DROPS 5ML,NULL,5ML,INTAS OPTIMA,248,159.43,177.14,0,NULL,1,0,NULL,BEPODROPSEYEDROPS,NULL,15-05-2020 07:02,NULL,05/05/2023 9:58,1,1,1203834,0,NULL,NULL,117121853,NULL,ú,ED000010378,NULL,NULL,NULL,
1697840,756,J0005239,BEPOFREE EYE DROPS 5ML,NULL,5ML,MANKIND (OCULARIS),198,140.01,141.43,0,NULL,1,0,NULL,BEPOFREEEYEDROPS,NULL,15-05-2020 07:11,NULL,05/05/2023 9:58,1,1,1224464,0,NULL,NULL,117117606,NULL,AHKU,ED000010379,NULL,NULL,NULL,
2692080,756,J0005240,BEPOGRA TABLETS 1*10,NULL,1*10,LUPIN RESPIRA 2,159,113.58,113.58,0,NULL,1,0,NULL,BEPOGRATABS,NULL,17-11-2020 06:29,NULL,05/05/2023 9:58,1,1,1257978,0,NULL,NULL,117115523,NULL,SHN,ED000010380,NULL,NULL,NULL,
1694148,756,J0005241,BEPOMAC  TABLETS 10.S,NULL,"10,S",MACLEODS PHARMA LTD.MACPHAR,118.8,76.37,84.86,0,NULL,1,0,NULL,BEPOMACTABLETS10S,NULL,15-05-2020 07:05,NULL,02/02/2023 11:41,1,1,1207203,0,NULL,NULL,116925975,NULL,Ì,ED000010381,NULL,NULL,
1689354,756,J0005242,BEPOSTAR TABLETS 10^S,NULL,10'S,ZYDUS GERMAN AEROFORCE,99,63.64,70.71,0,NULL,1,0,NULL,BEPOSTARTABS10S,NULL,15-05-2020 07:00,NULL,02/02/2023 11:41,1,1,1191969,0,NULL,NULL,117122542,NULL,A²,ED000010382,NULL,NULL,NULL,
1697730,756,J0005243,BEPOSURGE 5ML,NULL,5ML,IPCA OPTIMA,179,115.07,127.86,0,NULL,1,0,NULL,BEPOSURGE5ML,NULL,15-05-2020 07:11,NULL,03/05/2023 13:25,1,1,1224232,0,NULL,NULL,117117690,NULL,GZL,ED000119466,NULL,NULL,NULL,
3581684,756,J0005244,BEPOTIME EYE DROPS 5ML,NULL,5ML,N.R.I #,198,141.44,141.44,0,NULL,1,0,NULL,BEPOTIMEEYEDROPS,NULL,16-07-2021 09:03,NULL,05/05/2023 9:58,1,1,1262374,0,NULL,NULL,117113676,NULL,SER,ED000149012,NULL,NULL,NULL,
1697379,756,J0005245,BEPOZAL TABLETS# 10S,NULL,10S,GLOWDERMA# AVENUES#,99,70.71,70.71,0,NULL,1,0,NULL,BEPOZALTAB10S,NULL,15-05-2020 07:11,NULL,02/02/2023 11:41,1,1,1263043,0,NULL,NULL,117113418,NULL,SFE,ED000010383,NULL,NULL,NULL,
1694809,756,J0005246,BEPOZAL TABLETS 10^S,NULL,10'S,GLOWDERMA (TRICOS),118,82.93,84.29,0,NULL,1,0,NULL,BEPOZALTABS,NULL,15-05-2020 07:05,NULL,05/05/2023 9:58,1,1,1208798,0,NULL,NULL,116925923,NULL,HBA,ED000010383,NULL,NULL,NULL,
1708838,756,J0005247,BEPOZIC TABLETS 10T,NULL,10T,GLENMARK 3(GRACEWELL),108,69.43,0,0,NULL,1,0,NULL,BEPOZICTAB10T,NULL,15-05-2020 07:48,NULL,02/02/2023 11:41,1,1,1260484,0,NULL,NULL,117114389,NULL,SDD,ED000010384,NULL,NULL,NULL,
3548634,756,J0005248,BERBESHINE TABLETS 5% 10,NULL,10,AKUMENTIS NOVELTIS,232,159.09,176.76,0,NULL,1,0,NULL,BERBESHINETAB5,NULL,08/07/2021 6:30,NULL,05/05/2023 9:58,1,1,1222623,0,NULL,NULL,117118389,NULL,A­,ED000010394,NULL,NULL,NULL,
1697678,756,J0005249,BERBESHINE TABLETS 10^S,NULL,10'S,AKUMENTIS NOVELTIS,232,149.14,165.71,0,NULL,1,0,NULL,BERBESHINETABS,NULL,15-05-2020 07:11,NULL,05/05/2023 9:58,1,1,1263719,0,NULL,NULL,117113199,NULL,A­,ED000010394,NULL,NULL,NULL,
3581685,756,J0005250,BERBESTA TABLETS 10^S,NULL,10'S,AKUMENTIS ZIREX,197,135.09,150.1,0,NULL,1,0,NULL,BERBESTATAB10S,NULL,16-07-2021 09:03,NULL,02/02/2023 11:41,1,1,1223771,0,NULL,NULL,117117965,NULL,ABX,ED000010395,NULL,NULL,NULL,
1683927,756,J0005251,BERBESTA TABLETS 1*10,NULL,1*10,AKUMENTIS ZIREX,163,90.42,110.51,0,NULL,1,0,NULL,BERBESTATABS110,NULL,15-05-2020 06:51,NULL,02/02/2023 11:41,1,1,1146623,0,NULL,NULL,117127890,NULL,ABX,ED000010395,NULL,NULL,NULL,
3581686,756,J0005252,BERBICURE 10^S,NULL,10'S,TASMED DERMA,324,197.69,219.66,0,NULL,1,0,NULL,BERBICURE,NULL,16-07-2021 09:03,NULL,05/05/2023 9:58,1,1,1264217,0,NULL,NULL,116924721,NULL,A1g,ED000149013,NULL,NULL,NULL,
2959685,756,J0005253,BEROCIN DZ 10^S,NULL,10'S,MICRO EROS PHARMA,100,61.02,67.8,0,NULL,1,0,NULL,BEROCINDZ10S,NULL,02/02/2021 7:31,NULL,02/02/2023 11:41,1,1,1284460,0,NULL,NULL,117109388,NULL,7,NULL,NULL,NULL,NULL,
1700240,756,J0005254,BERZIN 16,NULL,10'S,TAS MISSION RESEARCH,60,0,45.71,,NULL,1,0,0,BERZIN16,NULL,15-05-2020 07:15,NULL,02/02/2023 11:41,1,1,NULL,0,NULL,NULL,NULL,NULL,C6,ED000010412,NULL,NULL,NULL,
1700201,756,J0005255,BERZIN 8,NULL,10'S,TAS MISSION RESEARCH,30,0,22.86,,NULL,1,0,0,BERZIN8,NULL,15-05-2020 07:15,NULL,02/02/2023 11:41,1,1,NULL,0,NULL,NULL,NULL,NULL,C6,ED000010414,NULL,NULL,NULL,
1687195,756,J0005256,BESICOR 5 TABLETS 15.S,NULL,"15,S",AJANTA AUREUS,120,77.14,85.71,0,NULL,1,0,NULL,BESICOR5TABS,NULL,15-05-2020 06:55,NULL,05/05/2023 9:58,1,1,1176774,0,NULL,NULL,116926352,NULL,S,ED000158718,NULL,NULL,
3548635,756,J0005257,BESICOR AM 5/2.5 15^S,NULL,15'S,AJANTA AUREUS,97.5,62.68,69.64,0,NULL,1,0,NULL,BESICORAM525,NULL,08/07/2021 6:30,NULL,05/05/2023 9:58,1,1,1288847,0,NULL,NULL,117107838,NULL,S,ED000157849,NULL,NULL,NULL,
3548636,756,J0005258,BESICOR AM 5/5 15^S,NULL,15'S,AJANTA AUREUS,135,94.82,96.43,0,NULL,1,0,NULL,BESICORAM55,NULL,08/07/2021 6:30,NULL,05/05/2023 9:58,1,1,1288848,0,NULL,NULL,117107837,NULL,S,ED000157827,NULL,NULL,NULL,
3581687,756,J0005259,BESICOR C 2.5 10^,NULL,10',ZYDUS.,0,0,0,0,NULL,1,0,NULL,BESICORC2510,NULL,16-07-2021 09:03,NULL,02/02/2023 11:41,1,1,1223540,0,NULL,NULL,117118054,NULL,A19,ED000010419,NULL,NULL,NULL,
1700740,756,J0005260,BESICOR C 2.5,NULL,,AJANTA AUREUS,68,47.37,52.34,0,NULL,1,0,NULL,BESICORC25,NULL,15-05-2020 07:15,NULL,02/02/2023 11:41,1,1,1178702,0,NULL,NULL,117123874,NULL,S,ED000010419,NULL,NULL,NULL,
1686251,756,J0005261,BESICOR C 5/10 10^S,NULL,10'S,AJANTA AUREUS,89.7,57.68,64.07,0,NULL,1,0,NULL,BESICORC51010S,NULL,15-05-2020 06:54,NULL,02/02/2023 11:41,1,1,1164035,0,NULL,NULL,117125457,NULL,S,ED000010420,NULL,NULL,NULL,
1691855,756,J0005262,BESICOR T 2.5,NULL,,AJANTA AUREUS,120,77.14,85.71,0,NULL,1,0,NULL,BESICORT25,NULL,15-05-2020 07:02,NULL,05/05/2023 9:58,1,1,1177897,0,NULL,NULL,116926322,NULL,S,ED000010421,NULL,NULL,NULL,
1687572,756,J0005263,BESICOR T 5,NULL,,AJANTA AUREUS,119,76.5,85,0,NULL,1,0,NULL,BESICORT5,NULL,15-05-2020 06:55,NULL,02/02/2023 11:41,1,1,1177898,0,NULL,NULL,117124158,NULL,S,ED000010422,NULL,NULL,NULL,
1697062,756,J0005264,BESIVANCE 5ML,NULL,5ML,IPCA OPTIMA,399,256.49,284.99,0,NULL,1,0,NULL,BESIVANCE5ML,NULL,15-05-2020 07:11,NULL,02/02/2023 11:41,1,1,1223005,0,NULL,NULL,117118248,NULL,GZL,NULL,NULL,NULL,NULL,
2692082,756,J0005265,BESIX EYE/DROPS 5ML,NULL,5ML,AJANTA ILLUMA,237,152.36,169.29,0,NULL,1,0,NULL,BESIXEYEDROPS,NULL,17-11-2020 06:29,NULL,05/05/2023 9:58,1,1,1106959,0,NULL,NULL,116926878,NULL,1 €,ED000010425,NULL,NULL,NULL,
2692083,756,J0005266,BESPRO POWDER (ELAICHI) 200GM,NULL,200GM,FRANKFURT,210,113.96,125.35,0,NULL,1,0,NULL,BESPROPOWDERELAICHI200GM,NULL,17-11-2020 06:29,NULL,02/02/2023 11:41,1,1,1065381,0,NULL,NULL,117132564,NULL,ME,ED000121216,NULL,NULL,NULL,
2692084,756,J0005267,BESPRO POWDER CHOCO 200GM,NULL,200GM,FRANKFURT,295,187,206.26,0,NULL,1,0,NULL,BESPROPOWDERCHOCO200GM,NULL,17-11-2020 06:29,NULL,20-04-2023 06:40,1,1,1024780,0,NULL,NULL,117134126,NULL,ME,ED000110556,NULL,NULL,NULL,
1693836,756,J0005268,BESPRO POWDER(ICE)18% 200GM,NULL,200GM,FRANKFURT,269,154.55,187.51,0,NULL,1,0,NULL,BESPROPOWDERICE18200GM,NULL,15-05-2020 07:03,NULL,02/02/2023 11:41,1,1,1206544,0,NULL,NULL,117120862,NULL,ME,ED000121217,NULL,NULL,NULL,
1697477,756,J0005269,BESPRO S.F(CHOC)PDR 200GM,NULL,200GM,FRANKFURT,279,177,195.23,0,NULL,1,0,NULL,BESPROSFCHOCPDR200GM,NULL,15-05-2020 07:11,NULL,02/02/2023 11:41,1,1,1263262,0,NULL,NULL,117113349,NULL,ME,ED000110556,NULL,NULL,NULL,
1682816,756,J0005270,BESTACE CAPSULES 10^S,NULL,10'S,NUTRATEC PHARMA,125,69.33,84.74,0,NULL,1,0,NULL,BESTACECAP10S,NULL,15-05-2020 06:47,NULL,02/02/2023 11:41,1,1,1132172,0,NULL,NULL,117129131,NULL,R00001,ED000110557,NULL,NULL,NULL,
3010359,756,J0005271,BESTACE CAPSULES 12% 10^S,NULL,10'S,NUTRATEC PHARMA,150,107.14,107.17,0,NULL,1,0,NULL,BESTACECAP12,NULL,23-02-2021 04:26,NULL,05/05/2023 9:58,1,1,1285816,0,NULL,NULL,117108887,NULL,R00001,ED000110557,NULL,NULL,NULL,
1682819,756,J0005272,BESTACE Q TABLETS 10^S,NULL,10'S,NUTRATEC PHARMA,350,237.29,237.29,0,NULL,1,0,NULL,BESTACEQTAB,NULL,15-05-2020 06:47,NULL,05/05/2023 9:58,1,1,1132186,0,NULL,NULL,117129126,NULL,R00001,ED000110558,NULL,NULL,NULL,
3581688,756,J0005273,BESTAGE TABLETS 18% 10.S,NULL,"10,S",AKUMENTIS GATLE  EYEDROPS,169,103.12,114.58,0,NULL,1,0,NULL,BESTAGETAB1810S,NULL,16-07-2021 09:03,NULL,02/02/2023 11:41,1,1,1209443,0,NULL,NULL,117119818,NULL,A°,ED000010442,NULL,NULL,
1686547,756,J0005274,BESTFLOW D TABLETS 10T,NULL,10T,ZYDUS NEURO LIFE SCIENCES,217.6,139.89,155.43,0,NULL,1,0,NULL,BESTFLOWDTAB10T,NULL,15-05-2020 06:54,NULL,02/02/2023 11:41,1,1,1175091,0,NULL,NULL,117125152,NULL,CD,ED000010447,NULL,NULL,NULL,
1691277,756,J0005275,BESTFLOW TABLETS 10*10,NULL,10*10,ZYDUS NEURO LIFE SCIENCES,164.5,114.6,126.62,0,NULL,1,0,NULL,BESTFLOWTAB1010,NULL,15-05-2020 07:01,NULL,02/02/2023 11:41,1,1,1148500,0,NULL,NULL,117127294,NULL,CD,ED000010448,NULL,NULL,NULL,
2692085,756,J0005276,BESTO CART 1*10,NULL,1*10,ALGEN HEALTH CARE,193,117.76,130.85,0,NULL,1,0,NULL,BESTOCART110,NULL,17-11-2020 06:29,NULL,02/02/2023 11:41,1,1,1257430,0,NULL,NULL,117115799,NULL,/,NULL,NULL,NULL,NULL,
2692086,756,J0005277,BESTOFLOX 200TABLETS,NULL,10'S,BESTOCHEM  SALUTE,38.95,0,0,,NULL,1,0,0,BESTOFLOX200TAB,NULL,17-11-2020 06:29,NULL,02/02/2023 11:41,1,1,NULL,0,NULL,NULL,NULL,NULL,þ,ED000010475,NULL,NULL,NULL,
2692087,756,J0005278,BESTOFLOX-N SUS,NULL,30ML,BESTOCHEM  SALUTE,47,0,0,,NULL,1,0,0,BESTOFLOXNSUS,NULL,17-11-2020 06:29,NULL,02/02/2023 11:41,1,1,NULL,0,NULL,NULL,NULL,NULL,þ,ED000010480,NULL,NULL,NULL,
3581689,756,J0005279,BESTOGESIC GEL 30GM,NULL,30GM,BESTOCHEM,49.5,0,0,,NULL,1,0,0,BESTOGESICGEL30GM,NULL,16-07-2021 09:03,NULL,02/02/2023 11:41,1,1,NULL,0,NULL,NULL,NULL,NULL,1%,ED000010487,NULL,NULL,NULL,
2692088,756,J0005280,BESTOGESIC PLUS,NULL,10'S,BESTOCHEM,41.39,0,0,,NULL,1,0,0,BESTOGESICPLUS,NULL,17-11-2020 06:29,NULL,02/02/2023 11:41,1,1,NULL,0,NULL,NULL,NULL,NULL,1%,ED000010493,NULL,NULL,NULL,
1710362,756,J0005281,BESTOPIC N 1*10GM,NULL,1*10GM,SYSTOPIC,53,34.07,37.86,0,NULL,1,0,NULL,BESTOPICN,NULL,15-05-2020 07:48,NULL,05/05/2023 9:58,1,1,1261161,0,NULL,NULL,117114088,NULL,ADHV,ED000010511,NULL,NULL,NULL,
1692967,756,J0005282,BESTOR 10MG TABLETS 10^S,NULL,10'S,BIOCON METABOLIC(INSULIN),144.57,102.15,103.26,0,NULL,1,0,NULL,BESTOR10MGTABS,NULL,15-05-2020 07:03,NULL,05/05/2023 9:58,1,1,1204443,0,NULL,NULL,117121627,NULL,ADJ,ED000010517,NULL,NULL,NULL,
1697901,756,J0005283,BESTOR 20MG 10S,NULL,10S,BIOCON METABOLIC(INSULIN),289.26,185.96,206.62,0,NULL,1,0,NULL,BESTOR20MG,NULL,15-05-2020 07:11,NULL,05/05/2023 9:58,1,1,1280431,0,NULL,NULL,117110907,NULL,ADJ,ED000010518,NULL,NULL,NULL,
1692968,756,J0005284,BESTOR 5MG TABLETS 10^S,NULL,10'S,BIOCON METABOLIC(INSULIN),72.94,46.89,52.1,0,NULL,1,0,NULL,BESTOR5MGTABS,NULL,15-05-2020 07:03,NULL,05/05/2023 9:58,1,1,1204445,0,NULL,NULL,117121626,NULL,ADJ,ED000010519,NULL,NULL,NULL,
1692969,756,J0005285,BESTOR FN TABLETS 10^S,NULL,10'S,BIOCON METABOLIC(INSULIN),159.35,102.44,113.82,0,NULL,1,0,NULL,BESTORFNTABS10S,NULL,15-05-2020 07:03,NULL,02/02/2023 11:41,1,1,1204448,0,NULL,NULL,117121625,NULL,ADJ,ED000010520,NULL,NULL,NULL,
1683499,756,J0005286,BESTOVA-100 5,NULL,5,AKUMENTIS HARMONICA,349,224.36,249.29,0,NULL,1,0,NULL,BESTOVA1005,NULL,15-05-2020 06:47,NULL,02/02/2023 11:41,1,1,1144908,0,NULL,NULL,117128310,NULL,Ax,ED000010524,NULL,NULL,NULL,
1683500,756,J0005287,BESTOVA-50 5,NULL,5,AKUMENTIS HARMONICA,249,160.07,177.86,0,NULL,1,0,NULL,BESTOVA505,NULL,15-05-2020 06:47,NULL,02/02/2023 11:41,1,1,1144910,0,NULL,NULL,117128309,NULL,Ax,ED000010525,NULL,NULL,NULL,
1700865,756,J0005288,BESTOVA-L 5^S,NULL,5'S,AKUMENTIS HARMONICA,0,0,0,0,NULL,1,0,NULL,BESTOVAL5S,NULL,15-05-2020 07:15,NULL,02/02/2023 11:41,1,1,1207842,0,NULL,NULL,117120400,NULL,Ax,ED000010526,NULL,NULL,NULL,
1708393,756,J0005289,BESTOZINC TABLETS,NULL,15'S,BESTOCHEM,45,0,36.88,,NULL,1,0,0,BESTOZINCTAB,NULL,15-05-2020 07:48,NULL,02/02/2023 11:41,1,1,NULL,0,NULL,NULL,NULL,NULL,1%,ED000010531,NULL,NULL,NULL,
2692089,756,J0005290,BESTOZYME CAPSULES 15^S,NULL,15'S,BIO EVANS (VACCINE),57.62,37.04,41.16,0,NULL,1,0,NULL,BESTOZYMECAP,NULL,17-11-2020 06:29,NULL,05/05/2023 9:58,1,1,1064028,0,NULL,NULL,117132856,NULL,¸,ED000010535,NULL,NULL,NULL,
2912592,756,J0005291,BESTOZYME DROPS 15ML,NULL,15ML,BIO EVANS (VACCINE),68.7,44.16,49.07,0,NULL,1,0,NULL,BESTOZYMEDROPS,NULL,14-01-2021 06:45,NULL,05/05/2023 9:58,1,1,1283971,0,NULL,NULL,117109575,NULL,¸,NULL,NULL,NULL,NULL,
1706585,756,J0005292,BESTOZYME PAED SYP 60ML,NULL,60ML,BIO EVANS (VACCINE),67.22,43.21,48.01,0,NULL,1,0,NULL,BESTOZYMEPAEDSYP60ML,NULL,15-05-2020 07:47,NULL,02/02/2023 11:41,1,1,1259692,0,NULL,NULL,117114669,NULL,¸,ED000010537,NULL,NULL,NULL,
3581690,756,J0005293,BESTOZYME SYRUP 200ML,NULL,200ML,BIO EVANS (VACCINE),98.68,69.78,77.54,0,NULL,1,0,NULL,BESTOZYMESYRUP,NULL,16-07-2021 09:03,NULL,05/05/2023 9:58,1,1,1063434,0,NULL,NULL,117132933,NULL,¸,ED000010534,NULL,NULL,NULL,
1693217,756,J0005294,BETA ANXIT 20 TABLETS 10^S,NULL,10'S,MICRO LAB GTF 1,45.5,27,32.5,0,NULL,1,0,NULL,BETAANXIT20TAB,NULL,15-05-2020 07:03,NULL,05/05/2023 9:58,1,1,1205063,0,NULL,NULL,117121421,NULL,A7,ED000010548,NULL,NULL,NULL,
1687514,756,J0005295,BETA CITAM 10T,NULL,10T,TORRENT NEUFOREVA,175.8,113.01,125.57,0,NULL,1,0,NULL,BETACITAM10T,NULL,15-05-2020 06:55,NULL,02/02/2023 11:41,1,1,1177725,0,NULL,NULL,117124204,NULL,r,ED000010593,NULL,NULL,NULL,
2692639,756,J0005296,BETA COBAL FORTE INJECTION,NULL,6*2ML,SYNOKEM HEALTHCARE,59.8,0,0,,NULL,1,0,0,BETACOBALFORTEINJECTION,NULL,17-11-2020 06:29,NULL,02/02/2023 11:41,1,1,NULL,0,NULL,NULL,NULL,NULL,GYR,ED000010549,NULL,NULL,NULL,
2692090,756,J0005297,BETA COBAL FORTE TABLETS,NULL,1*10,SYNOKEM HEALTHCARE,129,0,0,,NULL,1,0,0,BETACOBALFORTETAB,NULL,17-11-2020 06:29,NULL,02/02/2023 11:41,1,1,NULL,0,NULL,NULL,NULL,NULL,GYR,ED000010550,NULL,NULL,NULL,
2692091,756,J0005298,BETA EC PLUS CAPSULES 10,NULL,10,D.R.JOHN^S LAB HEALTH CARE PVT LTD(BANTI,105.5,64.37,71.55,0,NULL,1,0,NULL,BETAECPLUSCAP10,NULL,17-11-2020 06:29,NULL,02/02/2023 11:41,1,1,1104150,0,NULL,NULL,117130983,NULL,,NULL,NULL,NULL,NULL,
1693122,756,J0005299,BETA EC-3004 1*15,NULL,1*15,D.R.JOHN^S LAB HEALTH CARE PVT LTD(BANTI,150,91.53,101.7,0,NULL,1,0,NULL,BETAEC3004,NULL,15-05-2020 07:03,NULL,05/05/2023 9:58,1,1,1204769,0,NULL,NULL,117121495,NULL,,ED000110561,NULL,NULL,NULL,
1695263,756,J0005300,BETA NICARDIA CAPSULES 10^S,NULL,10'S,UNIQUE IIVA,140.28,90.18,100.21,0,NULL,1,0,NULL,BETANICARDIACAPS,NULL,15-05-2020 07:08,NULL,05/05/2023 9:58,1,1,1209806,0,NULL,NULL,117119670,NULL,GXS,ED000010557,NULL,NULL,NULL,
1694101,756,J0005301,BETABLETSEST XL 25 10.S,NULL,"10,S",MEDLEY-CHRONIC,30.5,19.6,21.78,0,NULL,1,0,NULL,BETABESTXL2510S,NULL,15-05-2020 07:05,NULL,02/02/2023 11:41,1,1,1207101,0,NULL,NULL,117120650,NULL,AGB,ED000010564,NULL,NULL,
1693767,756,J0005302,BETABLETSEST XL 50 TABLETS 10^S,NULL,10'S,MEDLEY-CHRONIC,39,25.07,27.86,0,NULL,1,0,NULL,BETABESTXL50TABS10S,NULL,15-05-2020 07:03,NULL,02/02/2023 11:41,1,1,1206436,0,NULL,NULL,117120920,NULL,AGB,ED000010565,NULL,NULL,NULL,
2692745,756,J0005303,BETABLETSRIM EYE DROP # 5ML,NULL,5ML,MICRO (MEDIWORM),340,242.86,242.86,0,NULL,1,0,NULL,BETABRIMEYEDROP5ML,NULL,17-11-2020 06:29,NULL,02/02/2023 11:41,1,1,1267438,0,NULL,NULL,117111921,NULL,SHS,ED000010568,NULL,NULL,NULL,
1693950,756,J0005304,BETABLETSRIM EYE DROPS-30049099 5ML,NULL,5ML,MICRO VISION,371,238.5,265,0,NULL,1,0,NULL,BETABRIMEYEDROPS300490995ML,NULL,15-05-2020 07:05,NULL,10/04/2023 10:19,1,1,1206767,0,NULL,NULL,117120780,NULL,A9,ED000010568,NULL,NULL,NULL,
